second_max,Speed_mean,net_acc_max,net_gyro_max,roll_mean,yaw_mean,pitch_mean,No_of_Years_driving_exp,driver_rating,driver_age,car_age,gender
798.2,9.176880614331361,12.832754603225316,0.6183967963572548,-0.534878953328166,22.83764400240111,1.1264382477152433,11.8,3.4299998,46.6,24.1,1
880.2,10.141548819601557,12.895129045441397,0.7870009049724991,29.44222747612157,-0.15778059211153703,0.5324384764451431,16.3,3.7,46.7,22.0,0
904.3,7.886101738046125,13.625766877068026,0.706212786746444,29.92417673917829,7.737801436398231,1.5943851045365902,16.6,3.52,46.7,19.9,0
966.4,6.960929215708974,12.4635565514192,0.8799596703816166,31.625858575715625,22.77658599117628,0.007376314163906386,16.0,3.16,47.5,17.7,0
856.9,9.513307470700322,12.79436209105965,0.5634762202443204,61.376581018267494,17.303444668708984,-0.5211500448664091,14.9,3.89,47.6,20.1,0
1185.1,7.382140977534306,13.211525920534076,0.8254667526783154,26.609544768497052,6.483626977635763,-2.8282242949898775,11.1,3.89,47.9,20.3,0
808.2,9.252179340877097,12.057497705022305,1.3165445177474768,59.501263327143974,15.95135863045885,-0.9306003658938146,14.0,3.3,48.0,26.8,0
857.4,8.581414776204362,12.971047902856293,0.681021673649892,30.574238161417973,12.15974555464575,1.3633066090866655,14.9,3.9299998,45.7,21.0,1
807.5,8.79868436559757,13.008708679185712,0.7403560679053898,48.27521370475354,-2.887320967654879,0.9086718315546358,10.8,3.6299999,49.9,23.2,0
689.7,7.745500297659137,13.385044011410887,1.496647490546377,65.48738108697489,-5.283485116497326,-0.0747931574342347,13.2,3.2099998,48.1,23.7,0
884.3,8.61928478581733,12.528892315216915,0.6502263232927097,42.37718743774907,26.088653195530316,0.30164891580616693,12.3,3.5900002,48.4,23.6,1
820.6,8.386814734879891,12.798854790795652,0.9869139450545183,56.514802540072324,25.679613087897103,2.5099893355464324,15.2,3.94,47.7,24.5,1
1143.6,7.938899248678014,13.335967369179574,1.194681446623329,52.39825320546453,18.532964419873096,-7.696458048135869,16.2,3.04,47.8,23.9,0
843.9,9.072387164483263,12.549209620289178,1.6600747152862758,14.841179237693803,-12.910396727742599,0.1329635970763519,14.7,3.45,48.9,23.1,1
933.0,10.592064886921303,14.113260965227756,1.302946920961523,38.73163515841063,12.834141776979317,-1.5695391764839237,17.3,3.67,47.4,26.9,1
867.6,5.688693122081095,14.397798288566008,0.7926015605990249,-5.32421737052198,1.0945073262026717,-2.5657929681552343,16.0,3.42,47.6,18.6,1
1057.7,7.743913171354959,13.232231406748284,1.0915430863509452,28.27799643802765,12.572930238455925,-0.28766100914533144,16.5,3.5700002,47.7,22.8,1
846.5,6.482316374856171,12.891454312356549,1.6005946701414726,30.79353630396695,-7.371971717051821,-0.337825923831836,14.7,3.6299999,47.4,24.1,1
824.7,8.37298672593947,13.020695475574026,0.723573902465665,29.228677253203756,3.5145014490362856,2.5219703712625696,12.8,3.1299999,47.1,25.1,0
1130.2,9.928365501402006,12.680925110811366,0.7549265853349166,29.450384555779742,14.96751812440407,-0.5855108762548676,13.3,3.86,48.2,26.5,1
895.7,7.790432394547065,13.026767399951343,1.277811595002757,44.83296248447043,23.251461441459465,-0.31623739057359856,15.1,3.1299999,48.8,23.7,1
826.2,6.141889450800026,12.914875584047326,0.8816687299575818,37.650236340751235,29.282617438128227,-0.17391983161620256,14.6,3.64,47.9,24.1,0
1114.3,9.910126583941583,13.057431276755684,0.7081954983231883,76.49125104826032,24.244576483865398,0.8678310274610554,16.3,3.0700002,47.4,27.2,0
818.2,12.109698360343133,13.364415567992591,0.5470527323067127,44.01186529836259,19.812599026206605,-4.215053961227818,14.5,3.6899998,47.8,25.4,0
754.5,9.417100801671179,13.376345183589072,1.1038478720594915,74.77298690930898,23.338924752446353,0.8152934887378617,16.6,3.7900002,47.2,20.1,0
700.6,7.6566128094288874,12.563014979328686,2.046457009303948,-17.88684624733161,-16.268262731187455,-0.4087669102558039,16.8,4.23,46.8,22.7,1
1042.5,9.138540676932035,13.185814584597068,0.8639037104316623,32.92836639321995,6.927478717007128,-1.5740392080649168,12.7,3.8200002,46.9,23.1,0
993.1,8.628973534272895,13.098201772450489,1.2151734596406296,65.01948341891453,-3.998761991304916,1.2820739618013373,16.6,3.2099998,47.0,24.6,0
1140.9,8.654512358042275,16.28987675804263,1.2078446104586635,43.50560462463161,20.42585005893409,-2.5284935391877976,15.8,3.31,50.6,15.2,0
1048.1,8.42387337716203,13.087133865157274,2.385420348465477,59.28571346341961,41.18823246305586,-1.4812127484209112,15.4,3.7099998,49.1,23.6,1
857.1,5.378227978586668,11.980647305485734,1.0906990681869626,-7.417177192476288,-8.076653975076479,-0.05484938741781516,11.5,3.44,48.8,22.9,0
860.8,9.275556995038139,13.07782487075364,0.6104177760430861,32.87915468765461,3.007111710528739,0.3070332327330325,17.5,3.45,50.9,19.3,1
791.1,7.7873371665838516,13.333552169924662,0.7378363514055669,16.04697810734846,5.208431479465629,0.47588909287475223,14.2,3.7599998,46.5,27.6,1
1315.4,11.793689683772659,13.372796976487894,0.7916124895873234,44.745111635096336,13.646916022464143,1.3462559258248386,12.3,3.3600001,46.9,23.3,0
735.0,8.429301514833767,12.283453024028866,0.5534936566205759,44.96850725157488,15.141774457452147,1.1835124947625468,11.7,3.3799999,45.5,21.5,0
908.6,10.810005671045799,13.018620222518058,1.976168974896289,-0.1582533248764392,-3.1990203441486442,0.9230787651486481,17.1,3.1200001,47.5,23.0,1
1161.7,9.887534496651032,13.76060798098411,1.2991274075969832,-18.003133182129982,-3.0321071119340544,-0.2679243277823965,14.3,3.8,48.0,21.8,1
968.0,10.014227427181428,12.770999948878439,1.2438448049219797,72.22721801837095,13.918751478929735,0.6195277099608216,17.6,3.52,48.4,24.1,0
1002.4,9.19440681599269,12.85443769660779,0.7958588105633442,56.63535824601804,14.931493178972866,1.0083347037959132,17.3,3.9599998,47.2,16.6,0
1050.3,8.154525936320065,13.556897535520289,0.6633537268347232,43.37388364853656,7.407000768329723,1.2694890541553536,16.8,3.1200001,49.2,26.1,0
748.9,7.384861115685306,12.901210532971968,0.6483024730634378,46.467700460294125,11.550557794691482,0.4934663095571521,14.1,3.3799999,46.7,23.6,1
785.9,10.004804950744976,12.489189876836488,0.6784475326064783,29.72619775833319,5.305608937849989,0.48504021655387763,12.1,3.6399999,46.6,26.7,1
902.5,7.970371037084398,13.505986072319697,0.7139665039061052,43.18323453364301,17.57259999017586,-0.011570220909951611,18.0,3.98,47.9,20.8,0
861.9,9.406480618474593,14.148997167442934,0.74042939712558,61.43432736648951,11.666894410829862,0.8390107404840705,15.7,4.06,48.1,22.9,0
887.4,8.881822693610307,13.434126721587893,0.7238010742319133,43.04416814758995,14.501054546773293,0.8318590744376977,15.6,3.2099998,49.0,20.4,0
875.6,8.930350391706341,12.498178628591655,0.7945897143835399,60.20618314621775,18.15050128475526,-0.026862059896393075,15.3,3.6,47.5,20.8,0
780.3,8.821411266592618,16.30257104910978,1.3908725008397145,35.861905257557204,2.151497061248283,0.5358597264674454,12.3,3.3200002,49.0,21.0,1
1117.8,9.075019073036723,13.317866262946009,1.2445266853972767,36.390764943943125,10.777635139410592,0.9658520969749003,19.1,3.8200002,48.6,22.2,1
876.5,7.114524843408195,12.607137785018127,0.7016066685620473,46.03269698875896,8.187458379512762,0.25957802781247186,16.1,3.2400002,48.3,21.3,1
1061.8,8.658694009652871,11.9482504524783,0.6810253321140962,30.114521038997037,-1.5545829924891685,-1.242884670890276,14.9,3.9599998,48.2,19.0,1
809.6,8.31431344132854,13.59789862963105,0.6894682631755624,14.071449463525719,-2.6701802981712612,-0.4693574017714314,15.6,3.31,48.8,27.7,1
845.0,6.979543800669856,12.624922089323091,0.7398419526027779,43.01834280689816,31.03523928190715,-1.662943256751521,14.0,3.52,48.2,24.8,1
805.9,6.015385455830516,13.259765915952816,1.8388486715942771,49.156477806890884,14.684747097135688,1.5547756789318015,14.4,3.5400002,49.3,18.2,0
862.9,8.636311666329448,13.097046853208138,0.6037728893102143,51.95177554798223,30.025580928234962,1.7068303874222135,14.6,3.1200001,47.8,21.3,0
851.1,8.295052936192146,14.294821409821665,1.8722960492067706,38.243785803491726,10.172846844326887,3.1530888814229456,15.9,3.6799998,48.3,24.7,0
773.5,7.030644908300895,12.270155247087203,0.6096187562573284,38.55760653428445,30.11412606574015,2.1991713379907023,15.4,3.31,47.9,22.2,0
762.1,7.938848316729549,13.193102333412464,0.625836891843416,50.170607149012866,25.290955268568933,-1.4733670720358325,15.4,4.1400003,49.9,24.5,0
774.7,8.129384051139713,12.99311918004707,0.5676806972705998,50.580936727171704,23.230522072909288,-2.6726689277970612,14.1,3.52,47.3,25.3,0
1042.4,8.26267649235719,12.980401257489968,0.8672599486710642,-10.281108069967411,-16.752175359035203,-0.9723943558229756,13.4,3.5600002,46.4,23.3,1
858.2,9.148583410932789,12.852356810066988,1.3352019824049215,30.059840016120045,5.791301624013445,1.8242821186236093,19.2,3.2599998,47.6,26.2,1
728.7,7.293625048158013,12.905651526358895,0.6705330545803083,60.83330644533909,18.579679265717512,0.6922647991522506,16.4,3.7900002,46.5,24.2,0
939.6,10.781665590306494,13.149572444213309,1.0267871892116578,16.22091298248421,-2.944867452200947,0.9898052237405637,13.4,3.8,46.3,21.8,0
823.1,9.574444265849175,12.429286485053003,0.7984976736466625,43.24641389604646,8.621671603112201,1.2402513884382624,16.2,3.61,46.1,23.1,1
1085.8,8.644263144892614,13.953518057743267,0.8973311948697203,13.759718603807565,7.444332504045984,0.17534573098480238,15.2,3.9299998,49.5,27.6,0
902.2,7.270726547768914,13.399505582361405,1.273102129091524,58.98582748164448,7.4256958484789335,-1.3655839141389303,15.7,3.8,49.5,22.1,1
1225.4,7.8116518374460115,12.722377445723138,1.7651289179034233,62.38199468055814,15.693527929617673,-0.05917041239348064,16.1,3.6299999,46.9,24.9,1
894.8,11.162458918342079,12.977224470835429,0.6619398092550741,1.4328576029083302,16.020786041323266,-1.068898448416259,14.3,3.7400002,47.7,20.2,0
678.7,8.690799391876306,12.738019833193693,0.6302290724258454,31.068776749693093,0.915532752490962,0.4642336068713764,15.0,3.86,47.2,24.2,0
1013.1,7.075862675268789,14.076602344152269,1.2705362098276238,46.73415293231373,3.6789592034470338,1.9517381279985109,11.6,3.73,47.2,22.3,1
921.7,9.401868336592418,12.858534592202568,0.6763769812553744,45.827377478750094,8.523573427443742,-0.12400040744203629,10.7,3.4099998,47.3,22.9,1
949.9,9.190028270786286,13.227790943211165,1.1064791602060804,43.86160461089575,16.28491524985333,0.08855321902937646,14.1,3.25,50.1,23.3,1
618.3,6.956389833715123,12.689647596779734,0.7454045788249003,-33.8219614454539,2.35807513238381,3.387955672115344,14.1,4.07,46.9,20.3,1
1110.3,8.700249556397624,13.215001541471386,0.8053891781080947,10.944009048448722,19.265698300832216,1.1374993264023854,14.4,3.9,45.6,24.8,1
1141.9,8.137856910573317,13.151741267108838,1.4491692524534163,62.614979156275936,19.575488477845028,1.6436822512866893,15.0,3.56,48.4,20.3,1
854.1,10.859425857584807,12.672468102812866,0.49395627794626656,41.760922596122924,18.409334599016432,1.437239506513418,16.6,3.8200002,47.2,20.4,0
881.6,8.592389595849507,12.364074022143157,0.6633439458240986,30.601520318530486,-2.7380735698807004,0.48482146092647194,13.1,3.4900002,46.8,23.0,0
1112.2,7.491395891493596,14.935809493660898,1.671514745779112,46.457041674172146,19.365546818435114,-0.9569171801090579,13.3,3.4900002,49.5,20.3,0
1027.8,7.924156311290551,12.919943917531949,1.0959769424075152,27.569947218936086,-8.862545220624835,0.5645594264978914,12.6,3.8200002,47.6,24.4,0
1237.1,10.06789157661952,13.510511940960683,0.6625620011923429,44.83283117912981,16.84952576886787,0.27006673705605877,17.8,3.5900002,48.2,22.5,0
843.7,7.784349276220564,14.140156669842023,1.7991406111580592,21.903456104323887,-1.26721709091402,1.0064352402962604,15.4,3.78,45.7,20.3,0
1022.9,9.32736527448102,13.157847782798239,0.9727848262680225,-12.206340421539608,-0.6173410521434175,-2.538326634388144,11.5,3.61,47.5,23.8,1
903.7,8.791403149749769,13.943950911877275,1.359607480473334,23.918581214574864,17.273624316186364,-0.15166700821316925,16.2,3.77,46.5,21.0,0
978.6,8.213338440421442,12.680583346272467,1.3207845629651918,33.198213738158664,29.40736836234194,-0.5757865226751848,12.8,3.6299999,47.0,19.2,0
769.4,7.129926994142164,12.4402791254062,1.027336153345343,55.2863662266153,8.55330892970043,-0.508978692765958,15.5,3.47,48.1,22.4,1
939.7,8.150408797577565,12.895387284801583,0.8319143356125934,-18.386715762658973,-7.779301041726319,-0.2515172803045066,20.1,3.5900002,45.9,27.1,0
901.3,7.984817928411554,12.471891511652686,0.6307167375601386,55.69916283410019,22.65920520973108,-1.3618386191019423,13.2,3.2900002,47.4,24.0,1
1033.4,8.133015755019647,13.569852160319988,1.500492534687197,48.44876255681561,12.895050038510021,1.539966692649496,15.6,3.5099998,48.8,24.8,1
961.1,9.964128722557811,14.366607785686403,1.1796053631097028,61.97142944818828,21.213695837767478,1.0820978082772836,16.8,3.9100003,47.1,24.1,0
972.8,9.839472824942993,13.241135008436691,0.9162455376016367,40.78718977517552,23.909779932736008,1.7873795024950667,14.6,3.2099998,48.4,24.9,1
824.3,6.952461867111064,12.609871549748409,0.9151809339957102,43.86798893565625,22.606317346235457,1.3436425431847012,12.9,3.67,47.0,24.6,1
910.9,9.274325592219117,13.42891655028314,1.2456961624753204,45.71235155834978,-4.7175189353561375,3.000969802371622,17.1,3.52,48.1,20.3,0
850.7,7.992122779513762,13.005499103005198,0.5935516451111716,67.64127167964256,34.12187751686507,-0.2246666884858568,13.6,3.4599998,46.8,24.6,1
813.4,7.657152108909521,13.765731549393541,1.5405861414061008,35.032935137762806,0.9518886246043096,2.443101208889927,14.0,3.52,48.6,22.0,1
765.4,8.540586895915347,12.603839902536894,0.66888289676155,26.962030240724594,18.76785603943004,0.03518666667311106,13.7,3.64,48.7,23.8,0
970.5,9.28116131575933,13.583088785731665,0.8577789306779182,59.702827382292355,8.051181327850927,-0.3208587265194624,16.6,3.6799998,48.4,25.2,0
1169.4,7.717838626065367,12.98226645456216,1.5709859460749869,21.60704664974466,14.196701149497807,2.4542611471662386,14.4,3.1399999,47.1,19.1,1
1073.3,9.307108482848985,14.395328642097823,1.0550207289916351,62.168900282275914,17.249810267779985,-0.4435686065484664,16.5,4.13,46.6,20.6,1
944.9,6.42794912236356,11.876698720855435,0.6155071891523592,44.362887360663414,8.717592204329506,0.6544429536277134,14.1,3.4,45.9,27.6,1
1264.2,10.242887262738147,13.282815532062674,0.7133657456389288,11.05678519551923,2.582232303564696,0.3496858455583067,15.8,3.44,48.6,22.6,1
728.2,6.5954429489354025,12.838674842982778,0.6588935318851854,69.73899711582092,29.53378126364162,-2.057301418396871,13.9,3.35,49.5,27.1,1
844.3,10.28438847876261,12.75733063393983,0.8949189390904992,77.06612979424082,1.6908111223041637,0.34642883425658555,13.5,2.92,47.9,26.0,0
1013.3,6.75843941507479,12.82160400553965,0.9638472167628332,48.82688075075616,14.221677647163707,-0.7208330837423924,11.1,3.56,48.1,23.1,1
979.6,8.225673099593529,12.980476948642579,0.9193821925364661,38.8257012205785,23.821447443407113,3.763404425481581,14.7,3.17,48.9,23.1,1
962.9,7.7071173248310405,13.3494439323596,1.689960364635576,27.856602491485695,1.8961194261300462,-1.0993546554120046,14.2,3.28,47.5,23.0,0
964.3,8.34443124405494,12.78728922635876,0.9392107233866497,6.381622469347103,5.479013124681333,-0.8270762634841573,15.2,3.9599998,46.7,21.1,1
952.2,6.842046966877016,12.87143337286889,0.6188002122331272,27.703920594586112,7.4335828622478655,1.7260386519514577,12.7,3.3700001,48.2,19.1,1
1138.3,7.8646704849566165,13.138361915571357,0.6159226967627051,62.69098232690487,15.100141604881717,-2.003956159621847,12.0,3.4299998,49.2,24.4,0
692.3,7.752433500944152,12.725963599274028,1.0372181875719373,28.727261000740363,5.908997133337974,-6.205423193715235,15.4,3.53,48.0,28.1,0
1041.9,7.8134783237111,13.294236347410287,0.7261900476955186,59.440458083606316,25.162525666798906,1.7084941075731783,13.5,3.7100003,48.5,23.9,0
715.4,7.982755524833917,12.114409232076017,0.6269765017703274,62.47313328209136,12.128041317324843,-2.458599970844063,13.1,3.8,46.4,23.6,1
1109.7,10.46832474983759,12.938335172645774,1.1835129611597779,29.600912898340034,17.77235625328024,-0.22017186656712515,14.9,3.4299998,49.7,29.8,1
1028.6,10.496383420412442,12.54146395627548,0.7175347969793191,54.10669082821236,-1.1733122220314613,2.0504879327671164,15.1,3.35,45.4,27.8,0
872.3,9.216235345876923,13.967313262906623,0.8637977829635025,42.08966155646966,27.23553309085698,0.9192372774464623,15.3,3.61,48.5,22.8,1
851.5,8.586013452310597,12.849772005343004,0.6641965556619163,42.63449479705563,23.96919437379931,0.9514989509526153,12.6,3.58,49.0,27.9,0
870.0,10.0586827625276,13.262674371989117,0.644396689584718,47.59541285836774,36.755229350492286,2.862183854400756,19.2,3.27,47.5,21.5,0
998.5,10.042260157150594,12.767660851286504,0.6148240877664237,26.05051104062968,13.755853474349134,1.353781565160521,16.9,4.16,48.4,22.1,0
791.7,8.37679265125534,12.689782473525923,1.1169563259986766,45.155643522919334,21.176164199123363,0.2808693584981647,18.5,3.5700002,47.4,20.4,1
810.5,6.882786003299482,12.961082219151773,0.7059289298942186,28.73256973309797,19.646424065184767,1.4446799077389738,16.9,3.47,46.7,23.7,1
1198.5,11.31510123604211,14.219623412425287,0.9430087840635485,30.463950910021715,2.2447675868767036,1.5514499848315872,10.2,3.17,48.6,25.1,1
1092.7,7.077350051310823,13.185411706638854,1.4480213712873027,22.282463946549633,-1.0276148740837043,-0.30041324274087805,18.1,3.58,49.1,22.7,0
728.0,7.473882804920413,12.957553365367811,0.5554892117812409,29.27925101740352,7.381296554424462,-0.7333271048546454,13.2,3.5099998,46.5,23.1,0
801.9,8.422321571696836,12.273157616260956,1.8670043939609093,35.074313884324944,16.156170703269918,1.10149290698049,12.1,3.45,48.7,20.8,1
1076.5,8.912788456389233,13.060057020732916,0.7640724903364254,20.443511677625995,-10.89748638258093,0.5438738918394416,14.2,3.7599998,47.5,23.3,0
772.2,7.938388526278021,13.232233894204901,0.7996058955565118,40.81808143861212,21.167933797058716,2.230113268127952,12.7,3.2099998,46.7,26.5,1
1055.3,10.813432984548566,13.244921918834795,0.750321926216839,46.76463625181972,25.215037777520372,10.03055711690478,14.3,3.73,47.5,21.5,0
